x,psiSquared,phiSquared
-0.3773216031280548,0.5662772284596658,1.218582546408845
-0.3734115347018574,0.5807881178509385,1.232500340400231
-0.3695014662756597,0.5953956213050231,1.245904321288291
-0.3655913978494623,0.6100916795334773,1.258775597264923
-0.3616813294232648,0.624868147188043,1.271095611787913
-0.3577712609970674,0.6397168075508314,1.282846154930318
-0.3538611925708699,0.6546293871443249,1.294009374369596
-0.3499511241446724,0.6695975702116292,1.304567786143132
-0.346041055718475,0.6846130130193884,1.314504285301858
-0.3421309872922775,0.6996673579376732,1.323802156598245
-0.3382209188660801,0.7147522472536356,1.332445085348694
-0.3343108504398826,0.7298593366778786,1.340417168613437
-0.3304007820136852,0.7449803085052223,1.347702926839498
-0.3264907135874877,0.7601068843941025,1.354287316113882
-0.3225806451612903,0.7752308377316036,1.360155741175091
-0.3186705767350928,0.7903440055540231,1.365294069331176
-0.3147605083088953,0.8054382999957266,1.369688645431897
-0.3108504398826979,0.8205057192418383,1.373326308041021
-0.3069403714565004,0.8355383579635436,1.376194406952407
-0.303030303030303,0.8505284172172873,1.378280822190252
-0.2991202346041055,0.8654682137925712,1.379573984629528
-0.2952101661779081,0.8803501889953268,1.380062898367391
-0.2913000977517106,0.8951669168571548,1.379737164969922
-0.2873900293255132,0.909911111763119,1.378587009710986
-0.2834799608993157,0.9245756354935839,1.376603309911269
-0.2795698924731183,0.9391535036780688,1.373777625475419
-0.2756598240469208,0.9536378916615104,1.370102231713803
-0.2717497556207233,0.9680221397857899,1.365570154522453
-0.2678396871945259,0.9822997580914058,1.36017520798032
-0.2639296187683284,0.9964644304462443,1.353912034406884
-0.260019550342131,1.010510018110598,1.346776146905358
-0.2561094819159335,1.024430562748865,1.338763974397218
-0.2521994134897361,1.038220288900712,1.329872909132312
-0.2482893450635386,1.051873605925237,1.320101356635552
-0.2443792766373412,1.065385109433696,1.309448788025882
-0.2404692082111437,1.078749582227022,1.297915794616
-0.2365591397849462,1.091961994755933,1.285504144671985
-0.2326490713587488,1.105017505122018,1.272216842180798
-0.2287390029325513,1.11791145863916,1.258058187440323
-0.2248289345063539,1.130639386975297,1.243033839251527
-0.2209188660801564,1.143197006895091,1.227150878455323
-0.217008797653959,1.155580218624443,1.210417872518102
-0.2130987292277615,1.167785103858215,1.192844940829741
-0.2091886608015641,1.179807923432497,1.174443820336426
-0.2052785923753666,1.191645114683342,1.155227931088185
-0.2013685239491692,1.203293288513228,1.135212441237794
-0.1974584555229717,1.214749226186926,1.114414330984238
-0.1935483870967742,1.226009875878157,1.092852454910479
-0.1896383186705768,1.237072348988042,1.070547602122452
-0.1857282502443793,1.247933916256166,1.04752255355457
-0.1818181818181819,1.258592003684694,1.023802135767115
-0.1779081133919844,1.269044188295515,0.999413270523423
-0.173998044965787,1.279288193739855,0.9743850194005812
-0.1700879765395895,1.289321885779243,0.9487486226569591
